yyyymm,EQPREM,DP,DY,EP,SVAR,BM,NTIS,TBL,LTR,TMS,DFY,DFR,INFL
200802,-0.00470494886645295,-3.8572112618286343,-3.8925909696707164,-3.0611141594247995,0.0032256417,0.270979321,-0.0496082153,0.0212,0.0018,0.0226,0.012899999999999995,-0.0089,0.0029041122
200803,0.045785040060477865,-3.844497907501822,-3.850475319743196,-3.0865952614563037,0.0063376728,0.2540575672,-0.0518315586,0.0126,0.0106,0.030600000000000002,0.0138,-0.0165,0.0086682129
200804,0.011104022894028433,-3.886130427068993,-3.839679487408937,-3.184119287166066,0.0029037295,0.2430146964,-0.0488447293,0.0129,-0.0288,0.0329,0.014199999999999997,0.0379,0.0060647784
200805,-0.08827390252769954,-3.8919561990312808,-3.8813386123786304,-3.2485594760176006,0.001640653,0.2465106122,-0.0454623897,0.0173,-0.0164,0.0302,0.013600000000000001,-0.011299999999999998,0.008420886
200806,-0.009031376162399475,-3.7973002030683567,-3.8871837534994023,-3.2155610124344864,0.0034252405,0.2744913881,-0.0473768859,0.0186,0.022,0.0274,0.013899999999999996,-0.0281,0.0100769969
200807,0.01334540041182123,-3.7857458632307903,-3.7956541637172467,-3.241456415926595,0.0044658468,0.2738156551,-0.0469318453,0.0163,-0.0025,0.0302,0.014899999999999997,-0.0084,0.0052510111
200808,-0.0906408822413857,-3.7962158549133607,-3.7840990574526474,-3.290704482668162,0.0034478472,0.2698892455,-0.0463334367,0.0172,0.0242,0.027700000000000002,0.015099999999999995,-0.0121,-0.0039915623
200809,-0.18419650362341472,-3.6993944355899635,-3.794575222364339,-3.234089218311848,0.0237746692,0.2871235482,-0.0489228444,0.0113,0.0112,0.033,0.016599999999999997,-0.0975,-0.0013830185
200810,-0.07715386548094307,-3.519168693105829,-3.7048051795518164,-3.3038491627690285,0.0580885247,0.3340993736,-0.0559541667,0.0067,-0.0383,0.041100000000000005,0.02600000000000001,-0.006699999999999998,-0.0101013333
200811,0.011623675132608032,-3.446807022611989,-3.5246053690290777,-3.569908949974754,0.0362568805,0.3528673559,-0.0527795751,0.0019,0.1443,0.0353,0.030900000000000004,-0.026900000000000007,-0.0191528953
200812,-0.08622804750865612,-3.4600680761373637,-3.452276940360082,-4.105981340622804,0.0200900813,0.3549842247,-0.0244984636,0.0003,0.0967,0.03,0.0338,0.059300000000000005,-0.0103424738
200901,-0.10935515026411187,-3.383898605762569,-3.47344849127364,-4.214464503193927,0.011971096,0.3893931402,-0.0250561378,0.0013,-0.1124,0.038099999999999995,0.030899999999999997,0.0175,0.0043524174
200902,0.08390469978041103,-3.2810075623733606,-3.397464106193875,-4.345202008048076,0.0099612092,0.441103055,-0.0249274947,0.003,-0.0056,0.037099999999999994,0.0281,-0.0252,0.004972933
200903,0.08985093956024685,-3.376708686394564,-3.29475595017992,-4.756238235173014,0.0203643787,0.2965282852,-0.0374273876,0.0021,0.0641,0.0334,0.029199999999999997,-0.0659,0.0024317485
200904,0.05309948146724417,-3.4870056384722745,-3.397233423551305,-4.814910194480225,0.0075510403,0.2762275775,-0.030993037,0.0016,-0.0649,0.039400000000000004,0.03,0.0619,0.0024963683
200905,0.002472939762391231,-3.5596772177208162,-3.507956659299934,-4.836482331761346,0.0063811403,0.2654320479,-0.0243487574,0.0018,-0.0248,0.0414,0.025200000000000007,0.0737,0.0028887638
200906,0.07173868998211477,-3.5812763173013256,-3.5810805012372553,-4.807398800540686,0.0034725262,0.2671078489,-0.0220974913,0.0018,0.0083,0.0411,0.0189,0.0267,0.0085898923
200907,0.03406082306291337,-3.6750931236510267,-3.6035711465621345,-4.677399457487832,0.0037710547,0.2460047909,-0.013781643,0.0018,0.0019,0.041199999999999994,0.016800000000000002,0.0546,-0.0015855869
200908,0.035782460056766094,-3.7309097776721587,-3.697900456324022,-4.542775429003003,0.002177724,0.2375940895,-0.0079214037,0.0017,0.0231,0.0398,0.013199999999999996,0.00040000000000000105,0.00224285
200909,-0.018527747869656306,-3.7893453698433657,-3.7542452656874197,-4.43434213370493,0.0019126285,0.232310024,-1.43322e-05,0.0012,0.0176,0.0391,0.011800000000000005,0.0097,0.0006254807
200910,0.0585113315672269,-3.790471495555785,-3.8104313607779625,-3.7105270736503346,0.0038979663,0.2322992609,0.0031975992,0.0007,-0.0171,0.0413,0.0114,0.0187,0.0009631012
200911,0.018805071078853416,-3.8677863497090965,-3.8120073341262892,-3.357296972690248,0.002001319,0.2181048716,0.0075319203,0.0005,0.0208,0.0401,0.011300000000000004,-0.016399999999999998,0.0007077534
200912,-0.036505713970118155,-3.9074152177332095,-3.8898006710322277,-3.0854621416193657,0.0009334353,0.2163645169,0.0105944679,0.0005,-0.0584,0.0453,0.011100000000000006,0.0309,-0.0017611982
201001,0.029970368022165277,-3.877221687630938,-3.914896828690259,-2.9846841769946355,0.0019917025,0.2241170201,0.0134096854,0.0006,0.0264,0.0435,0.009899999999999999,-0.016800000000000002,0.0034174736
201002,0.05922505464375468,-3.9128744393304187,-3.884759695293758,-2.953442805204364,0.0023732454,0.2185184683,0.0139320766,0.0011,0.0032,0.043000000000000003,0.009899999999999999,0.0006999999999999997,0.0002492074
201003,0.015750716104442414,-3.977602461048046,-3.920469700402563,-2.954546065333736,0.0006334088,0.3818781703,0.0263901075,0.0015,-0.0179,0.0443,0.010000000000000009,0.0224,0.0041062835
201004,-0.08360226339235648,-3.9902335101312834,-3.97558204181942,-2.9359996049126678,0.0017938348,0.3766061292,0.0266511206,0.0016,0.0304,0.042100000000000005,0.009599999999999997,0.005300000000000003,0.0017368849
201005,-0.05511071678282299,-3.9026809641595683,-3.9882126177933386,-2.8183383423124257,0.0081078432,0.4090027948,0.0257196642,0.0016,0.0437,0.0391,0.0109,-0.0488,0.0007751974
201006,0.06798005999638179,-3.845280305272236,-3.9006686854046126,-2.7318191201622195,0.0055917548,0.4241765415,0.0187758808,0.0012,0.0446,0.0364,0.013499999999999998,0.007300000000000001,-0.0009762671
201007,-0.04659848705733618,-3.907029141157385,-3.8405133578827955,-2.7749633622702055,0.0033487858,0.3961335532,0.0155567614,0.0016,0.0024,0.0361,0.012900000000000002,0.014600000000000002,0.0002110431
201008,0.08642901566936695,-3.853668511761458,-3.902280314931841,-2.7035152184235396,0.0027046021,0.4139816191,0.0112177194,0.0016,0.0702,0.0311,0.011699999999999995,-0.022899999999999997,0.0013806643
201009,0.03789496722712931,-3.9328750790996447,-3.8489466040043623,-2.765115837653972,0.0023371834,0.3843057828,0.0033375091,0.0015,-0.0153,0.0326,0.011299999999999998,0.0008999999999999998,0.0005817362
201010,-0.00015099630087753928,-3.9634782206598893,-3.9272852199492014,-2.7761615152711245,0.0010800704,0.3728872859,0.0072316415,0.0013,-0.0317,0.0354,0.0104,0.0114,0.0012451989
201011,0.0648015852233112,-3.955622100870708,-3.9579150103577683,-2.7493381887257273,0.001737952,0.3766947543,0.0147980073,0.0014,-0.0137,0.0366,0.010500000000000002,0.008,0.0004206464
201012,0.022980587259728555,-4.013350585608876,-3.9500940683869503,-2.7886516507658237,0.000832136,0.3581003169,0.0126118489,0.0014,-0.0388,0.04,0.010799999999999997,0.0352,0.0017184408
201101,0.0318907990067198,-4.025500988104683,-4.003108002848165,-2.7941233247002644,0.0008632301,0.3486322237,0.0153678849,0.0015,-0.0196,0.0417,0.010500000000000002,-0.00020000000000000226,0.0047632301
201102,0.0005248097685088807,-4.046818848115428,-4.015362253075282,-2.80894018122083,0.0010655334,0.3390965735,0.0159181079,0.0013,0.0113,0.041299999999999996,0.009299999999999996,0.004399999999999999,0.004931365
201103,0.028915941469646676,-4.035734025465327,-4.036781876148265,-2.7915249471788766,0.0023472643,0.3542699394,0.0124760224,0.001,-0.0006,0.0419,0.009000000000000001,-0.0066,0.009751072
201104,-0.011377478744435166,-4.05096961450831,-4.022872698141181,-2.8091821434213906,0.0006365303,0.3406968012,0.0093802004,0.0006,0.0199,0.040999999999999995,0.008599999999999997,0.004,0.0064394295
201105,-0.016683397156600274,-4.024674548653017,-4.038267442552654,-2.7852561874892143,0.0009342036,0.3472221891,0.0091168436,0.0004,0.0355,0.038700000000000005,0.008199999999999999,-0.009799999999999996,0.0047041875
201106,-0.02002721251355175,-3.9937095752144396,-4.012135808516337,-2.7566037655678968,0.0022947474,0.3515700392,0.0117335532,0.0004,-0.0179,0.0405,0.007600000000000003,-0.003100000000000002,-0.0010709671
201107,-0.055854205865494035,-3.9605636418131054,-3.9822720092485326,-2.7226103725530186,0.00183074,0.359418903,0.0123705605,0.0004,0.0422,0.0374,0.008300000000000002,0.0051,0.0008860457
201108,-0.0729266345652334,-3.8907879242028542,-3.9492554158219746,-2.652008111017097,0.0192222162,0.3758125221,0.0127265619,0.0002,0.0862,0.0313,0.009899999999999999,-0.0622,0.0027575889
201109,0.10347133227412068,-3.805139018080491,-3.8796061456232738,-2.565550552797394,0.0069158594,0.399922847,0.0130493015,0.0001,0.0704,0.0264,0.011799999999999998,-0.012900000000000002,0.0015184621
201110,-0.0027307250381606173,-3.89111098299029,-3.7888043913397,-2.667972120015803,0.0074008554,0.3650779046,0.0078925078,0.0002,-0.0306,0.028900000000000002,0.013899999999999996,0.04,-0.0020626826
201111,0.009382843129791653,-3.869971254761377,-3.875042738198058,-2.6630156253678416,0.0076796025,0.3623298975,-0.004340313,0.0001,0.0251,0.027200000000000002,0.012700000000000003,-0.060700000000000004,-0.0008435613
201112,0.044213038426318595,-3.8626498899186408,-3.854153336424494,-2.67162718087465,0.0027640924,0.3572325407,-0.0064973312,0.0001,0.027,0.0254,0.013199999999999996,0.024200000000000003,-0.0024665164
201201,0.042428064099765524,-3.8936730355344653,-3.851013036523328,-2.7082102248775124,0.000648134,0.3454873026,-0.0130621323,0.0003,0.0002,0.024599999999999997,0.0138,0.019200000000000002,0.0044001914
201202,0.032337462458951326,-3.921953675939169,-3.882166344552751,-2.741957307686777,0.0006237,0.3369739354,-0.0144663133,0.0009,-0.0196,0.026299999999999997,0.012900000000000002,0.0253,0.0044029736
201203,-0.0060522781419635975,-3.9414330757686065,-3.910581540006035,-2.7668048605310736,0.0011552699,0.3461819674,-0.0137750499,0.0008,-0.0302,0.028900000000000002,0.012400000000000001,-9.99999999999994e-05,0.0075945586
201204,-0.06165202441378294,-3.922193224394672,-3.929718969190721,-2.7616163830794695,0.0016275451,0.3461403112,-0.0124140257,0.0008,0.0409,0.026000000000000002,0.012299999999999998,-0.015799999999999998,0.0030210295
201205,0.040528380777022796,-3.8459119289243993,-3.9106111790948686,-2.699258741142041,0.0014960906,0.3690473597,-0.0152707539,0.0009,0.0643,0.0212,0.012700000000000003,-0.029899999999999996,-0.0011734794
201206,0.014260829272197031,-3.87325868528687,-3.834466024043032,-2.7403996440170224,0.003437228,0.3551038851,-0.0190430644,0.0009,-0.0136,0.0224,0.0138,0.02,-0.0014663969
201207,0.022489211273863604,-3.8709412064788515,-3.858422257506141,-2.75831643818156,0.0015528399,0.3515937051,-0.0203207728,0.001,0.0247,0.0206,0.014699999999999998,0.0365,-0.0016297859
201208,0.024709683908241114,-3.8758888575375328,-3.8563182555331506,-2.783315330089006,0.0007271274,0.3493870523,-0.0197829564,0.001,-0.0068,0.0213,0.0143,-0.0024999999999999996,0.0055651582
201209,-0.018097991622411044,-3.885427095727564,-3.8614800386773633,-2.8127191482018485,0.0010446353,0.3403829538,-0.0174249011,0.0011,-0.0146,0.0224,0.013499999999999998,0.002,0.0044622123
201210,0.005211872020953889,-3.8469462252435718,-3.8669340613020715,-2.7926931625820353,0.0009255333,0.3492371221,-0.0157131371,0.001,-0.0014,0.0228,0.011099999999999999,0.022,-0.0003889251
201211,0.00837201595346179,-3.831631641462638,-3.8287889827249777,-2.7954965172332216,0.0019026489,0.3511375309,-0.0120939255,0.0009,0.0144,0.0219,0.010099999999999998,-0.0236,-0.0047380867
201212,0.05093621634420349,-3.820841660668535,-3.8137982135570776,-2.802501817738017,0.0010357072,0.3490324432,-0.0115491176,0.0007,-0.0202,0.0239,0.009800000000000003,0.013999999999999999,-0.0026930645
201301,0.012929058353007393,-3.8608520393132566,-3.8116542786206784,-2.8471244632085186,0.0009068013,0.3299840266,-0.0080167341,0.0007,-0.0332,0.0284,0.009300000000000003,0.001899999999999999,0.0029573042
201302,0.03689493370074201,-3.8627513216086267,-3.8517514397204704,-2.853571211692621,0.0012427427,0.3254312323,-0.0088642493,0.001,0.0114,0.0275,0.009500000000000001,-0.002100000000000001,0.0081900295
201303,0.019430989620001414,-3.8890881636926324,-3.8537327965625487,-2.8843929422629806,0.00048452,0.3461299966,-0.0089106395,0.0009,-0.0062,0.0278,0.0092,0.004399999999999999,0.0026145086
201304,0.022856782142927558,-3.895100458039268,-3.877176295922343,-2.8900404345090567,0.0016827472,0.3400362539,-0.0080048589,0.0006,0.0378,0.0258,0.008600000000000003,-0.0029,-0.0010396395
201305,-0.013694340920026504,-3.903878988924264,-3.8833288141726876,-2.898461717219764,0.0010155556,0.3338325978,-0.0047046811,0.0004,-0.0629,0.0305,0.008400000000000005,0.009299999999999996,0.0017804078
201306,0.04942995945677146,-3.8771313529674405,-3.8922443059651415,-2.871366320547786,0.0022476743,0.338444358,0.0001187088,0.0005,-0.0285,0.0325,0.0092,-0.0086,0.0023997081
201307,-0.029642015703688494,-3.914074665809844,-3.8657969079328707,-2.9071876236556156,0.0005020654,0.3255625651,0.0083606059,0.0004,-0.0173,0.034,0.009799999999999996,0.020399999999999998,0.0003939975
201308,0.03116915541202952,-3.8710689902532023,-3.9028672519365215,-2.86308616339697,0.0009504246,0.3407133274,0.0103321159,0.0004,-0.0079,0.0347,0.008799999999999995,0.0005000000000000004,0.0012029316
201309,0.04522954697463098,-3.889301336047329,-3.8599857916593265,-2.880248040060333,0.0006222223,0.3335214846,0.010118701,0.0002,0.0061,0.0347,0.008300000000000002,-0.0047,0.0011630045
201310,0.03035169170509434,-3.9272475619419787,-3.883617584029896,-2.9034948246652057,0.0014383686,0.324594825,0.0096228184,0.0005,0.0128,0.0337,0.007800000000000001,0.0083,-0.0025752833
201311,0.025619012617619456,-3.949262085924569,-3.921598806360363,-2.911181081761332,0.0006443989,0.3136852784,0.0103247749,0.0007,-0.0236,0.0354,0.0075,0.015,-0.0020424242
201312,-0.0352811235371434,-3.9669345744899545,-3.9436450596354513,-2.914885849773602,0.0007455165,0.3044081256,0.0121439423,0.0007,-0.0207,0.0371,0.007600000000000003,0.0209,-8.58115e-05
201401,0.044741025078226686,-3.919000658334378,-3.955232054861325,-2.8764941138105122,0.0013035884,0.3214292767,0.0137652167,0.0004,0.0548,0.033800000000000004,0.006999999999999999,-0.021700000000000004,0.0037202477
201402,0.008023723661579768,-3.949646887228388,-3.9074335050708395,-2.916552807245848,0.0012535647,0.3091630718,0.0165761624,0.0005,0.0074,0.0334,0.006499999999999999,0.009399999999999999,0.0036979087
201403,0.006533609413479208,-3.9451202448868274,-3.9382120044642646,-2.921310000077311,0.0008690325,0.3506160657,0.0164163804,0.0005,0.0063,0.0332,0.0068000000000000005,-0.00010000000000000026,0.0064400441
201404,0.023041494146654403,-3.940749859983471,-3.9345682089549987,-2.9200164376540005,0.0013626925,0.3480113191,0.0166232646,0.0003,0.0181,0.032299999999999995,0.006600000000000002,-0.002100000000000001,0.0032967545
201405,0.020424982612535617,-3.9511202058800476,-3.930308007862113,-2.9334098635961006,0.0005552042,0.345173256,0.013985265,0.0003,0.0279,0.0306,0.006000000000000005,-0.0091,0.0034926098
201406,-0.014072555558805088,-3.9596625638348883,-3.940783585080102,-2.944923733647793,0.0002819998,0.3429284585,0.0138854356,0.0004,-0.0025,0.0309,0.005499999999999998,0.0045000000000000005,0.0018621269
201407,0.03900626708444349,-3.9345839174912025,-3.9497786378546387,-2.920590332194623,0.0009491219,0.3483798518,0.0084371731,0.0003,0.0057,0.030699999999999998,0.005700000000000004,-0.0033000000000000004,-0.000390194
201408,-0.014025904733127731,-3.9617603977527973,-3.924796728145819,-2.9484990327196225,0.0005462017,0.337476204,0.00673899,0.0003,0.0369,0.028399999999999998,0.006099999999999994,-0.0013000000000000025,-0.0016705142
201409,0.023689182493468998,-3.93643261145786,-3.9520680698061064,-2.9238889187701522,0.0007210232,0.3385761813,0.007991443,0.0002,-0.017,0.0298,0.006900000000000003,-0.010099999999999998,0.0007525688
201410,0.027256153178868776,-3.9511884192011726,-3.928252024761647,-2.9583743826707862,0.0029439983,0.3318083646,0.0080322917,0.0002,0.03,0.028,0.0076999999999999985,-0.0075,-0.0025122778
201411,-0.0024760629152682924,-3.967311681268297,-3.943074211848858,-2.9942948965818696,0.000150254,0.323661786,0.0068915801,0.0002,0.0286,0.0262,0.0087,-0.011300000000000001,-0.0053994179
201412,-0.029871751204963392,-3.9550680115314343,-3.9592653199817214,-3.00191971869185,0.0019928394,0.3237556717,0.0056250385,0.0003,0.029,0.0243,0.009499999999999995,-0.010700000000000001,-0.0056701009
201501,0.055412000859270436,-3.912078145069301,-3.9436109668719275,-2.9804066270813667,0.0022266292,0.3361687625,0.0001909177,0.0003,0.0709,0.0197,0.009899999999999999,-0.011000000000000003,-0.0047058924
201502,-0.015106531236315189,-3.9541897502392755,-3.900750878808723,-3.043966640674791,0.0008135397,0.318227291,-0.0037666739,0.0002,-0.0523,0.023600000000000003,0.009000000000000001,0.0203,0.0043430449
201503,0.009059835469918266,-3.9254402096907413,-3.9429893551771262,-3.0366421231569407,0.001720375,0.3074540451,-0.0068894585,0.0003,0.0137,0.022699999999999998,0.009000000000000001,-0.0079,0.0059517216
201504,0.012444248157560648,-3.9263129987546503,-3.917828332840201,-3.05981038983589,0.0005743428,0.3063442097,-0.0070747676,0.0002,-0.025,0.0247,0.009599999999999997,0.002700000000000001,0.0020328733
201505,-0.01953252377741963,-3.9291954104731275,-3.9187586251412876,-3.085148563385629,0.0008869954,0.303449953,-0.0080783906,0.0002,-0.0159,0.026000000000000002,0.009099999999999997,-0.0045000000000000005,0.005097232
201506,0.02107338816491802,-3.9004620158873844,-3.921697677800971,-3.0790407579145427,0.0010521576,0.3101868327,-0.0087253358,0.0002,-0.0298,0.028300000000000002,0.009399999999999999,-0.0022000000000000006,0.00350287
201507,-0.061966897265196504,-3.913895146173752,-3.894345452892087,-3.1136297493655176,0.001159779,0.3089532648,-0.0087016887,0.0003,0.0329,0.026,0.010499999999999995,-0.008999999999999998,6.70472e-05
